"survey_date","survey_state","ID_GBIP","gender","age_cat","income_level","religion","education_level","jati","turnout","turnout_14","PC_vote_choice","PC_vote_choice_14","Source","weeks"
"2019-03-27","(23) Madhya Pradesh 23","157.41.148.225","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,NA,NA,NA,"SubjectPool",8
"2019-04-16","(07) Delhi 07","157.41.16.31","(2) Female 2","(34-44]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",5
"2019-03-28","(21) Orissa 21","157.41.17.43","(2) Female 2","(54-64]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",8
"2019-03-08","(07) Delhi 07","157.41.171.181","(2) Female 2","(34-44]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,NA,"NDA",NA,"AMechTurk",11
"2019-04-25","(21) Orissa 21","157.41.173.106","(2) Female 2","(34-44]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",4
"2019-03-16","(21) Orissa 21","157.41.180.196","(2) Female 2","(17-24]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",NA,1,"NDA","NDA","SubjectPool",10
"2019-03-16","(21) Orissa 21","157.41.180.196","(2) Female 2","(17-24]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",NA,1,"NDA","NDA","SubjectPool",10
"2019-04-30","(21) Orissa 21","157.41.187.175","(2) Female 2","(34-44]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",NA,NA,NA,NA,"AMechTurk",3
"2019-04-12","(07) Delhi 07","157.41.191.249","(2) Female 2","(34-44]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",6
"2019-04-04",NA,"157.41.191.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",7
"2019-04-10","(18) Assam 18","157.41.217.157","(1) Male 1","(24-34]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",NA,NA,"NDA",NA,"SubjectPool",6
"2019-03-26","(21) Orissa 21","157.41.219.160","(2) Female 2","(44-54]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",NA,NA,NA,NA,"SubjectPool",8
"2019-04-08","(07) Delhi 07","157.41.224.64","(2) Female 2","(34-44]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",6
"2019-04-02",NA,"157.41.227.119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",7
"2019-03-26","(19) West Bengal 19","157.41.229.41","(2) Female 2","(17-24]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",0,0,"NDA",NA,"SubjectPool",8
"2019-03-09","(21) Orissa 21","157.41.23.118","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",NA,NA,"NDA",NA,"SubjectPool",11
"2019-04-02","(07) Delhi 07","157.41.230.23","(2) Female 2","(34-44]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",7
"2019-03-21","(21) Orissa 21","157.41.238.223","(2) Female 2","(44-54]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",9
"2019-03-27","(21) Orissa 21","157.41.238.71","(2) Female 2","(34-44]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",8
"2019-05-10","(21) Orissa 21","157.41.239.205","(2) Female 2","(34-44]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",2
"2019-04-08","(21) Orissa 21","157.41.244.113","(2) Female 2","(17-24]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,NA,NA,NA,"SubjectPool",6
"2019-04-03","(19) West Bengal 19","157.41.244.157","(2) Female 2","(34-44]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",NA,1,"NDA","NDA","SubjectPool",7
"2019-04-06","(21) Orissa 21","157.41.253.151","(1) Male 1","(44-54]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(03) Middle or Secondary 03","(1) Brahmin 1",NA,1,"NDA","NDA","SubjectPool",7
"2019-03-18","(07) Delhi 07","157.41.253.73","(2) Female 2","(34-44]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",9
"2019-03-10",NA,"157.41.38.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",11
"2019-03-26","(21) Orissa 21","157.41.39.145","(2) Female 2","(17-24]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,NA,NA,NA,"SubjectPool",8
"2019-03-29","(21) Orissa 21","157.41.39.145","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",8
"2019-03-29","(21) Orissa 21","157.41.51.149","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",8
"2019-02-24","(21) Orissa 21","157.41.89.63","(2) Female 2","(34-44]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,NA,"NDA",NA,"AMechTurk",13
"2019-04-03","(32) Kerala 32","157.42.126.168","(2) Female 2","(54-64]","(01) Less than ₹60,000 01","(3) Christian 3","(03) Middle or Secondary 03",NA,1,1,"UPA","UPA","SubjectPool",7
"2019-03-26","(10) Bihar 10","157.42.22.112","(2) Female 2","(17-24]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,NA,"NDA",NA,"SubjectPool",8
"2019-03-08","(20) Jharkhand 20","157.42.22.84","(2) Female 2","(24-34]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,NA,"UPA",NA,"SubjectPool",11
"2019-04-25","(24) Gujarat 24","157.42.40.153","(2) Female 2","(34-44]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","UPA","AMechTurk",4
"2019-04-12","(29) Karnataka 29","157.42.41.3","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","UPA","AMechTurk",6
"2019-04-03","(10) Bihar 10","157.42.43.151","(2) Female 2","(17-24]","(01) Less than ₹60,000 01","(2) Muslim 2","(05) Some Graduate or Higher 05",NA,1,1,"Aam Aadmi Party","Aam Aadmi Party","SubjectPool",7
"2019-05-16","(20) Jharkhand 20","157.42.59.117","(2) Female 2","(24-34]","(05) ₹2,40,000 - ₹5,99,999 05","(2) Muslim 2","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"UPA","UPA","AMechTurk",1
"2019-04-07","(10) Bihar 10","157.42.65.223","(1) Male 1","(44-54]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","SubjectPool",7
"2019-03-29",NA,"157.42.80.102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-03-09","(10) Bihar 10","157.42.91.146","(2) Female 2","(17-24]","(05) ₹2,40,000 - ₹5,99,999 05","(2) Muslim 2","(05) Some Graduate or Higher 05","(6) Others 6",NA,NA,NA,NA,"SubjectPool",11
"2019-04-07","(20) Jharkhand 20","157.42.94.149","(2) Female 2","(34-44]","(05) ₹2,40,000 - ₹5,99,999 05","(4) Sikh 4","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,NA,NA,"SubjectPool",7
"2019-03-28",NA,"157.42.95.204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-04-04","(09) Uttar Pradesh 09","157.43.107.135","(2) Female 2","(34-44]","(05) ₹2,40,000 - ₹5,99,999 05","(2) Muslim 2","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","SubjectPool",7
"2019-04-07","(09) Uttar Pradesh 09","157.43.107.212","(2) Female 2","(34-44]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",NA,NA,NA,NA,"SubjectPool",7
"2019-03-26",NA,"157.43.107.216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-04-13",NA,"157.43.112.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",6
"2019-03-29",NA,"157.43.115.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-03-26",NA,"157.43.117.185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-03-23","(09) Uttar Pradesh 09","157.43.118.229","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",9
"2019-03-28","(09) Uttar Pradesh 09","157.43.122.122","(1) Male 1","(44-54]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","SubjectPool",8
"2019-03-30",NA,"157.43.125.106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-04-04","(19) West Bengal 19","157.43.177.96","(2) Female 2","(34-44]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"NDA","All India Trinamool Congress","SubjectPool",7
"2019-04-06","(09) Uttar Pradesh 09","157.43.20.208","(1) Male 1","(34-44]","(06) ₹6,00,000 and over 06","(4) Sikh 4","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",NA,1,"NDA","NDA","SubjectPool",7
"2019-04-02","(19) West Bengal 19","157.43.215.59","(2) Female 2","(64-100]","(02) ₹60,000 - ₹89,999 02","(3) Christian 3","(05) Some Graduate or Higher 05",NA,1,1,"All India Trinamool Congress","All India Trinamool Congress","SubjectPool",7
"2019-03-26",NA,"157.43.32.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-03-27",NA,"157.43.41.145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-03-27","(09) Uttar Pradesh 09","157.43.43.247","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","SubjectPool",8
"2019-05-16","(24) Gujarat 24","157.43.50.165","(2) Female 2","(17-24]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",1
"2019-04-02","(07) Delhi 07","157.43.56.208","(1) Male 1","(44-54]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,NA,"NDA",NA,"SubjectPool",7
"2019-04-07","(09) Uttar Pradesh 09","157.43.59.49","(2) Female 2","(34-44]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","SubjectPool",7
"2019-03-09","(09) Uttar Pradesh 09","157.43.6.103","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",11
"2019-03-23","(09) Uttar Pradesh 09","157.43.69.165","(2) Female 2","(17-24]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",9
"2019-03-28",NA,"157.43.69.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-04-08",NA,"157.43.70.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",6
"2019-03-08",NA,"157.43.84.209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",11
"2019-04-10",NA,"157.43.95.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",6
"2019-04-09",NA,"157.44.130.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",6
"2019-04-03","(28) Andhra Pradesh 28","157.44.131.38","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(7) Other 7","(05) Some Graduate or Higher 05",NA,1,1,"NDA","NDA","AMechTurk",7
"2019-04-03","(28) Andhra Pradesh 28","157.44.131.38","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",7
"2019-05-09","(28) Andhra Pradesh 28","157.44.131.42","(1) Male 1","(34-44]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1"," (04) Higher Secondary 04","(3) Other Backward Castes (OBC) 3",1,1,"Telugu Desam Party","Telugu Desam Party","AMechTurk",2
"2019-03-21","(28) Andhra Pradesh 28","157.44.134.10","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"Telugu Desam Party","Telugu Desam Party","AMechTurk",9
"2019-05-16","(28) Andhra Pradesh 28","157.44.135.169","(2) Female 2","(34-44]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"Telangana Rashtra Samithi","Telangana Rashtra Samithi","AMechTurk",1
"2019-03-29",NA,"157.44.139.148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-03-09","(28) Andhra Pradesh 28","157.44.139.47","(1) Male 1","(17-24]","(03) ₹90,000 - ₹1,19,999 03","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"YSR Congress Party","YSR Congress Party","SubjectPool",11
"2019-04-06","(28) Andhra Pradesh 28","157.44.141.77","(2) Female 2","(34-44]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1"," (04) Higher Secondary 04","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","AMechTurk",7
"2019-04-25","(29) Karnataka 29","157.44.145.99","(1) Male 1","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4",1,1,"UPA","UPA","AMechTurk",4
"2019-05-02","(28) Andhra Pradesh 28","157.44.150.254","(2) Female 2","(64-100]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",3
"2019-03-26",NA,"157.44.152.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-04-01","(28) Andhra Pradesh 28","157.44.152.208","(2) Female 2","(44-54]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5",1,1,"NDA","NDA","AMechTurk",7
"2019-04-01","(28) Andhra Pradesh 28","157.44.152.208","(1) Male 1","(34-44]","(02) ₹60,000 - ₹89,999 02","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",7
"2019-04-08","(28) Andhra Pradesh 28","157.44.155.213","(1) Male 1","(24-34]","(05) ₹2,40,000 - ₹5,99,999 05","(2) Muslim 2","(05) Some Graduate or Higher 05",NA,1,1,"Telugu Desam Party","Telugu Desam Party","SubjectPool",6
"2019-03-12","(33) Tamil Nadu 33","157.44.157.184","(1) Male 1","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5",0,1,"UPA","UPA","AMechTurk",10
"2019-03-11","(28) Andhra Pradesh 28","157.44.158.254","(2) Female 2","(17-24]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,NA,"Telangana Rashtra Samithi",NA,"SubjectPool",10
"2019-03-10","(28) Andhra Pradesh 28","157.44.161.10","(2) Female 2","(34-44]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,NA,NA,NA,NA,"SubjectPool",11
"2019-02-23","(28) Andhra Pradesh 28","157.44.162.120","(1) Male 1","(34-44]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,NA,"Independent Candidate",NA,"AMechTurk",13
"2019-03-26",NA,"157.44.164.148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-05-16","(28) Andhra Pradesh 28","157.44.164.42","(2) Female 2","(24-34]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",1
"2019-03-16",NA,"157.44.166.126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",10
"2019-03-29","(28) Andhra Pradesh 28","157.44.166.46","(2) Female 2","(44-54]","(01) Less than ₹60,000 01","(1) Hindu 1","(03) Middle or Secondary 03","(5) Scheduled Tribes (ST) 5",1,1,"Telugu Desam Party","Telugu Desam Party","AMechTurk",8
"2019-03-27",NA,"157.44.171.230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-04-19","(28) Andhra Pradesh 28","157.44.176.74","(2) Female 2","(44-54]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","Telugu Desam Party","AMechTurk",5
"2019-04-12","(28) Andhra Pradesh 28","157.44.176.85","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(3) Christian 3"," (04) Higher Secondary 04","(2) Forward/General (except Brahmin) 2",1,1,"UPA","Telugu Desam Party","AMechTurk",6
"2019-02-24","(28) Andhra Pradesh 28","157.44.183.143","(1) Male 1","(44-54]","(03) ₹90,000 - ₹1,19,999 03","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,NA,"UPA",NA,"AMechTurk",13
"2019-03-26",NA,"157.44.188.138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-02-23","(28) Andhra Pradesh 28","157.44.189.143","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(7) Other 7","(05) Some Graduate or Higher 05","(6) Others 6",1,NA,"Telugu Desam Party",NA,"AMechTurk",13
"2019-03-23","(28) Andhra Pradesh 28","157.44.191.234","(2) Female 2","(34-44]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","AMechTurk",9
"2019-05-18","(28) Andhra Pradesh 28","157.44.192.154","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(2) Muslim 2","(05) Some Graduate or Higher 05",NA,1,1,"YSR Congress Party","YSR Congress Party","AMechTurk",1
"2019-04-17","(28) Andhra Pradesh 28","157.44.205.198","(1) Male 1","(34-44]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",5
"2019-05-02","(28) Andhra Pradesh 28","157.44.207.88","(1) Male 1","(34-44]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"UPA","Telugu Desam Party","AMechTurk",3
"2019-03-09","(07) Delhi 07","157.44.215.213","(1) Male 1","(34-44]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,NA,"NDA","SubjectPool",11
"2019-04-08","(01) Jammu & Kashmir 01","157.44.216.252","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(2) Muslim 2","(05) Some Graduate or Higher 05",NA,0,1,"All India Majlis-e-Ittehad-ul-Muslimen","All India Majlis-e-Ittehad-ul-Muslimen","SubjectPool",6
"2019-04-25","(28) Andhra Pradesh 28","157.44.218.184","(2) Female 2","(34-44]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"Telangana Rashtra Samithi","Telangana Rashtra Samithi","AMechTurk",4
"2019-04-08","(28) Andhra Pradesh 28","157.44.220.51","(2) Female 2","(24-34]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"Telugu Desam Party","Telangana Rashtra Samithi","SubjectPool",6
"2019-04-07","(28) Andhra Pradesh 28","157.44.225.197","(2) Female 2","(17-24]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"Telugu Desam Party","Telugu Desam Party","SubjectPool",7
"2019-05-01","(28) Andhra Pradesh 28","157.44.227.201","(2) Female 2","(34-44]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",NA,NA,NA,NA,"AMechTurk",3
"2019-04-18","(28) Andhra Pradesh 28","157.44.233.249","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"Telugu Desam Party","Telugu Desam Party","AMechTurk",5
"2019-05-16","(33) Tamil Nadu 33","157.44.234.0","(1) Male 1","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(3) Christian 3","(05) Some Graduate or Higher 05","(6) Others 6",NA,1,"NDA","NDA","AMechTurk",1
"2019-03-18","(28) Andhra Pradesh 28","157.44.240.105","(2) Female 2","(24-34]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"YSR Congress Party","Telugu Desam Party","AMechTurk",9
"2019-03-11","(28) Andhra Pradesh 28","157.44.251.38","(1) Male 1","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",NA,0,"Telugu Desam Party",NA,"SubjectPool",10
"2019-03-17","(28) Andhra Pradesh 28","157.44.253.206","(1) Male 1","(17-24]","(04) ₹1,20,000 - ₹2,39,999 04","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"Telangana Rashtra Samithi","NDA","SubjectPool",10
"2019-03-08","(28) Andhra Pradesh 28","157.44.253.43","(2) Female 2","(34-44]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,NA,"Telangana Rashtra Samithi",NA,"AMechTurk",11
"2019-04-30","(28) Andhra Pradesh 28","157.44.254.145","(2) Female 2","(34-44]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1"," (04) Higher Secondary 04","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","AMechTurk",3
"2019-03-16","(19) West Bengal 19","157.45.1.132","(1) Male 1","(54-64]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,NA,NA,NA,"SubjectPool",10
"2019-03-28","(29) Karnataka 29","157.45.103.194","(1) Male 1","(34-44]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","SubjectPool",8
"2019-03-27",NA,"157.45.103.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-04-08","(13) Nagaland 13","157.45.106.181","(1) Male 1","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(3) Christian 3","(05) Some Graduate or Higher 05","(6) Others 6",1,NA,"NDA",NA,"SubjectPool",6
"2019-05-05","(29) Karnataka 29","157.45.11.79","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(2) Muslim 2","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"UPA","UPA","AMechTurk",3
"2019-03-29","(29) Karnataka 29","157.45.115.172","(2) Female 2","(34-44]","(06) ₹6,00,000 and over 06","(7) Other 7","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",8
"2019-03-26","(33) Tamil Nadu 33","157.45.117.138","(2) Female 2","(24-34]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","SubjectPool",8
"2019-05-17","(18) Assam 18","157.45.117.229","(2) Female 2","(34-44]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",1
"2019-03-26","(29) Karnataka 29","157.45.14.160","(1) Male 1","(44-54]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"UPA","UPA","AMechTurk",8
