states,rurality,age_cat,education_level,gender,totcount,zones
(14) Manipur 14,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2,  59736,(03) North-Eastern 03
(14) Manipur 14,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2,  57027,(03) North-Eastern 03
(14) Manipur 14,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2,  32817,(03) North-Eastern 03
(14) Manipur 14,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2,  15751,(03) North-Eastern 03
(14) Manipur 14,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,   6078,(03) North-Eastern 03
(14) Manipur 14,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,   1998,(03) North-Eastern 03
(14) Manipur 14,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2,  23734,(03) North-Eastern 03
(14) Manipur 14,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2,  27395,(03) North-Eastern 03
(14) Manipur 14,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2,  17911,(03) North-Eastern 03
(14) Manipur 14,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2,  11205,(03) North-Eastern 03
(14) Manipur 14,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2,   5910,(03) North-Eastern 03
(14) Manipur 14,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,   2227,(03) North-Eastern 03
(15) Mizoram 15,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2,  11999,(03) North-Eastern 03
(15) Mizoram 15,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2,  11921,(03) North-Eastern 03
(15) Mizoram 15,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2,   5831,(03) North-Eastern 03
(15) Mizoram 15,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2,   2613,(03) North-Eastern 03
(15) Mizoram 15,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,    617,(03) North-Eastern 03
(15) Mizoram 15,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,    195,(03) North-Eastern 03
(15) Mizoram 15,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2,  19561,(03) North-Eastern 03
(15) Mizoram 15,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2,  23438,(03) North-Eastern 03
(15) Mizoram 15,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2,  15457,(03) North-Eastern 03
(15) Mizoram 15,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2,   9253,(03) North-Eastern 03
(15) Mizoram 15,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2,   2791,(03) North-Eastern 03
(15) Mizoram 15,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,    929,(03) North-Eastern 03
(16) Tripura 16,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2,  69313,(03) North-Eastern 03
(16) Tripura 16,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2,  58526,(03) North-Eastern 03
(16) Tripura 16,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2,  32397,(03) North-Eastern 03
(16) Tripura 16,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2,  11934,(03) North-Eastern 03
(16) Tripura 16,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,   3695,(03) North-Eastern 03
(16) Tripura 16,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,   1527,(03) North-Eastern 03
(16) Tripura 16,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2,  21069,(03) North-Eastern 03
(16) Tripura 16,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2,  25897,(03) North-Eastern 03
(16) Tripura 16,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2,  22443,(03) North-Eastern 03
(16) Tripura 16,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2,  13140,(03) North-Eastern 03
(16) Tripura 16,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2,   5531,(03) North-Eastern 03
(16) Tripura 16,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,   3052,(03) North-Eastern 03
(17) Meghalaya 17,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2,  44117,(03) North-Eastern 03
(17) Meghalaya 17,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2,  30514,(03) North-Eastern 03
(17) Meghalaya 17,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2,  15517,(03) North-Eastern 03
(17) Meghalaya 17,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2,   6075,(03) North-Eastern 03
(17) Meghalaya 17,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,   2061,(03) North-Eastern 03
(17) Meghalaya 17,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,   1226,(03) North-Eastern 03
(17) Meghalaya 17,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2,  16957,(03) North-Eastern 03
(17) Meghalaya 17,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2,  15355,(03) North-Eastern 03
(17) Meghalaya 17,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2,  11491,(03) North-Eastern 03
(17) Meghalaya 17,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2,   6401,(03) North-Eastern 03
(17) Meghalaya 17,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2,   2807,(03) North-Eastern 03
(17) Meghalaya 17,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,   1875,(03) North-Eastern 03
(18) Assam 18,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2, 498649,(03) North-Eastern 03
(18) Assam 18,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2, 511537,(03) North-Eastern 03
(18) Assam 18,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2, 282394,(03) North-Eastern 03
(18) Assam 18,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2, 125861,(03) North-Eastern 03
(18) Assam 18,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,  47106,(03) North-Eastern 03
(18) Assam 18,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,  18888,(03) North-Eastern 03
(18) Assam 18,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2,  84539,(03) North-Eastern 03
(18) Assam 18,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2, 111961,(03) North-Eastern 03
(18) Assam 18,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2,  84982,(03) North-Eastern 03
(18) Assam 18,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2,  52119,(03) North-Eastern 03
(18) Assam 18,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2,  24853,(03) North-Eastern 03
(18) Assam 18,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,  13584,(03) North-Eastern 03
(19) West Bengal 19,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2,1201042,(04) Eastern 04
(19) West Bengal 19,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2, 943590,(04) Eastern 04
(19) West Bengal 19,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2, 584203,(04) Eastern 04
(19) West Bengal 19,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2, 292395,(04) Eastern 04
(19) West Bengal 19,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2, 105252,(04) Eastern 04
(19) West Bengal 19,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,  42571,(04) Eastern 04
(19) West Bengal 19,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2, 586979,(04) Eastern 04
(19) West Bengal 19,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2, 653098,(04) Eastern 04
(19) West Bengal 19,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2, 543684,(04) Eastern 04
(19) West Bengal 19,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2, 373945,(04) Eastern 04
(19) West Bengal 19,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2, 204348,(04) Eastern 04
(19) West Bengal 19,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2, 142100,(04) Eastern 04
(20) Jharkhand 20,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2, 308745,(04) Eastern 04
(20) Jharkhand 20,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2, 254513,(04) Eastern 04
(20) Jharkhand 20,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2, 119606,(04) Eastern 04
(20) Jharkhand 20,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2,  47526,(04) Eastern 04
(20) Jharkhand 20,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,  21560,(04) Eastern 04
(20) Jharkhand 20,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,  10017,(04) Eastern 04
(20) Jharkhand 20,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2, 149515,(04) Eastern 04
(20) Jharkhand 20,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2, 176785,(04) Eastern 04
(20) Jharkhand 20,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2, 122522,(04) Eastern 04
(20) Jharkhand 20,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2,  77221,(04) Eastern 04
(20) Jharkhand 20,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2,  41188,(04) Eastern 04
(20) Jharkhand 20,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,  20404,(04) Eastern 04
(21) Orissa 21,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2, 752844,(04) Eastern 04
(21) Orissa 21,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2, 664544,(04) Eastern 04
(21) Orissa 21,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2, 302085,(04) Eastern 04
(21) Orissa 21,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2, 106538,(04) Eastern 04
(21) Orissa 21,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,  33722,(04) Eastern 04
(21) Orissa 21,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,  11070,(04) Eastern 04
(21) Orissa 21,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2, 145677,(04) Eastern 04
(21) Orissa 21,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2, 171723,(04) Eastern 04
(21) Orissa 21,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2, 130467,(04) Eastern 04
(21) Orissa 21,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2,  77943,(04) Eastern 04
(21) Orissa 21,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2,  32213,(04) Eastern 04
(21) Orissa 21,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,  12526,(04) Eastern 04
(22) Chhattisgarh 22,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2, 447215,(04) Eastern 04
(22) Chhattisgarh 22,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2, 296363,(04) Eastern 04
(22) Chhattisgarh 22,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2, 114507,(04) Eastern 04
(22) Chhattisgarh 22,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2,  31419,(04) Eastern 04
(22) Chhattisgarh 22,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,  12033,(04) Eastern 04
(22) Chhattisgarh 22,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,   5990,(04) Eastern 04
(22) Chhattisgarh 22,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2, 139049,(04) Eastern 04
(22) Chhattisgarh 22,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2, 134755,(04) Eastern 04
(22) Chhattisgarh 22,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2,  91712,(04) Eastern 04
(22) Chhattisgarh 22,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2,  52599,(04) Eastern 04
(22) Chhattisgarh 22,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2,  25776,(04) Eastern 04
(22) Chhattisgarh 22,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,  12953,(04) Eastern 04
(23) Madhya Pradesh 23,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2, 919973,(02) North-Central 02
(23) Madhya Pradesh 23,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2, 552489,(02) North-Central 02
(23) Madhya Pradesh 23,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2, 232231,(02) North-Central 02
(23) Madhya Pradesh 23,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2,  77113,(02) North-Central 02
(23) Madhya Pradesh 23,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,  30797,(02) North-Central 02
(23) Madhya Pradesh 23,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,  18995,(02) North-Central 02
(23) Madhya Pradesh 23,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2, 430121,(02) North-Central 02
(23) Madhya Pradesh 23,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2, 425282,(02) North-Central 02
(23) Madhya Pradesh 23,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2, 284626,(02) North-Central 02
(23) Madhya Pradesh 23,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2, 166276,(02) North-Central 02
(23) Madhya Pradesh 23,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2,  86390,(02) North-Central 02
(23) Madhya Pradesh 23,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,  49996,(02) North-Central 02
(24) Gujarat 24,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2, 496502,(05) Western 05
(24) Gujarat 24,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2, 448326,(05) Western 05
(24) Gujarat 24,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2, 253089,(05) Western 05
(24) Gujarat 24,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2, 113994,(05) Western 05
(24) Gujarat 24,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,  42683,(05) Western 05
(24) Gujarat 24,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,  13137,(05) Western 05
(24) Gujarat 24,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2, 466978,(05) Western 05
(24) Gujarat 24,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2, 602959,(05) Western 05
(24) Gujarat 24,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2, 415109,(05) Western 05
(24) Gujarat 24,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2, 285157,(05) Western 05
(24) Gujarat 24,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2, 147959,(05) Western 05
(24) Gujarat 24,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,  65254,(05) Western 05
(25) Daman & Diu 25,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2,   1544,(05) Western 05
(25) Daman & Diu 25,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2,   1642,(05) Western 05
(25) Daman & Diu 25,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2,    583,(05) Western 05
(25) Daman & Diu 25,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2,    158,(05) Western 05
(25) Daman & Diu 25,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,     38,(05) Western 05
(25) Daman & Diu 25,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,     17,(05) Western 05
(25) Daman & Diu 25,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2,   3545,(05) Western 05
(25) Daman & Diu 25,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2,   5125,(05) Western 05
(25) Daman & Diu 25,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2,   2762,(05) Western 05
(25) Daman & Diu 25,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2,   1047,(05) Western 05
(25) Daman & Diu 25,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2,    415,(05) Western 05
(25) Daman & Diu 25,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,    134,(05) Western 05
(26) Dadra+Nagar Haveli 26,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2,   2440,(05) Western 05
(26) Dadra+Nagar Haveli 26,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2,   1691,(05) Western 05
(26) Dadra+Nagar Haveli 26,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2,    513,(05) Western 05
(26) Dadra+Nagar Haveli 26,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2,    130,(05) Western 05
(26) Dadra+Nagar Haveli 26,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,     36,(05) Western 05
(26) Dadra+Nagar Haveli 26,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,     24,(05) Western 05
(26) Dadra+Nagar Haveli 26,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2,   3268,(05) Western 05
(26) Dadra+Nagar Haveli 26,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2,   4516,(05) Western 05
(26) Dadra+Nagar Haveli 26,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2,   1847,(05) Western 05
(26) Dadra+Nagar Haveli 26,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2,    696,(05) Western 05
(26) Dadra+Nagar Haveli 26,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2,    322,(05) Western 05
(26) Dadra+Nagar Haveli 26,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,    113,(05) Western 05
(27) Maharashtra 27,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2,1385708,(05) Western 05
(27) Maharashtra 27,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2,1360546,(05) Western 05
(27) Maharashtra 27,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2, 646641,(05) Western 05
(27) Maharashtra 27,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2, 245448,(05) Western 05
(27) Maharashtra 27,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,  99411,(05) Western 05
(27) Maharashtra 27,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,  45303,(05) Western 05
(27) Maharashtra 27,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2, 991077,(05) Western 05
(27) Maharashtra 27,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2,1256094,(05) Western 05
(27) Maharashtra 27,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2, 903186,(05) Western 05
(27) Maharashtra 27,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2, 557671,(05) Western 05
(27) Maharashtra 27,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2, 307386,(05) Western 05
(27) Maharashtra 27,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2, 167926,(05) Western 05
(28) Andhra Pradesh 28,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2, 833490,(06) Southern 06
(28) Andhra Pradesh 28,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2, 680832,(06) Southern 06
(28) Andhra Pradesh 28,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2, 297017,(06) Southern 06
(28) Andhra Pradesh 28,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2, 103309,(06) Southern 06
(28) Andhra Pradesh 28,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,  45721,(06) Southern 06
(28) Andhra Pradesh 28,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,  23526,(06) Southern 06
(28) Andhra Pradesh 28,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2, 411470,(06) Southern 06
(28) Andhra Pradesh 28,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2, 525129,(06) Southern 06
(28) Andhra Pradesh 28,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2, 337360,(06) Southern 06
(28) Andhra Pradesh 28,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2, 181023,(06) Southern 06
(28) Andhra Pradesh 28,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2,  87568,(06) Southern 06
(28) Andhra Pradesh 28,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,  44965,(06) Southern 06
(29) Karnataka 29,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2, 548965,(06) Southern 06
(29) Karnataka 29,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2, 526341,(06) Southern 06
(29) Karnataka 29,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2, 244448,(06) Southern 06
(29) Karnataka 29,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2,  98536,(06) Southern 06
(29) Karnataka 29,(0) rural 0,(54-64],(03) Middle or Secondary 03,(2) Female 2,  41687,(06) Southern 06
(29) Karnataka 29,(0) rural 0,(64-100],(03) Middle or Secondary 03,(2) Female 2,  20951,(06) Southern 06
(29) Karnataka 29,(1) urban 1,(17-24],(03) Middle or Secondary 03,(2) Female 2, 326727,(06) Southern 06
(29) Karnataka 29,(1) urban 1,(24-34],(03) Middle or Secondary 03,(2) Female 2, 424606,(06) Southern 06
(29) Karnataka 29,(1) urban 1,(34-44],(03) Middle or Secondary 03,(2) Female 2, 275866,(06) Southern 06
(29) Karnataka 29,(1) urban 1,(44-54],(03) Middle or Secondary 03,(2) Female 2, 164444,(06) Southern 06
(29) Karnataka 29,(1) urban 1,(54-64],(03) Middle or Secondary 03,(2) Female 2,  93151,(06) Southern 06
(29) Karnataka 29,(1) urban 1,(64-100],(03) Middle or Secondary 03,(2) Female 2,  56334,(06) Southern 06
(30) Goa 30,(0) rural 0,(17-24],(03) Middle or Secondary 03,(2) Female 2,  10294,(05) Western 05
(30) Goa 30,(0) rural 0,(24-34],(03) Middle or Secondary 03,(2) Female 2,  15785,(05) Western 05
(30) Goa 30,(0) rural 0,(34-44],(03) Middle or Secondary 03,(2) Female 2,  13109,(05) Western 05
(30) Goa 30,(0) rural 0,(44-54],(03) Middle or Secondary 03,(2) Female 2,   6836,(05) Western 05
